test,lang,id,iter,secs-startup,secs,kb,lines,date
binarytrees,bigforth, ,16,427,66.232,8908,41, 09/30/2004
binarytrees,bigforth,2,16,452,-2,-2,43, 09/30/2004
binarytrees,chicken, ,16,503,19.413,32772,27, 09/30/2004
binarytrees,cint, ,16,690,-2,-2,80, 09/30/2004
binarytrees,clean, ,16,522,1.100,8760,39, 09/30/2004
binarytrees,clean,3,16,523,4.064,16880,39, 09/30/2004
binarytrees,cmucl,2,16,535,-2,-2,38, 09/30/2004
binarytrees,csharp, ,16,594,7.900,19904,42, 09/30/2004
binarytrees,csharpaot, ,16,594,8.161,19316,42, 09/30/2004
binarytrees,dlang,2,16,689,4.312,4668,55, 09/30/2004
binarytrees,erlang, ,16,425,12.709,19016,28, 09/30/2004
binarytrees,fbasic,2,16,707,4.908,4852,0, 09/30/2004
binarytrees,fpascal,2,16,613,6.564,8356,70, 09/30/2004
binarytrees,g95, ,16,810,42.959,10708,73, 09/30/2004
binarytrees,gcc, ,16,690,3.760,4528,80, 09/30/2004
binarytrees,gcc,2,16,727,1.604,4508,84, 09/30/2004
binarytrees,gcj,2,16,587,7.088,24896,39, 09/30/2004
binarytrees,gforth, ,16,421,15.749,4876,41, 09/30/2004
binarytrees,ghc,2,16,406,3.204,2932,19, 09/30/2004
binarytrees,gnat, ,16,939,4.980,6596,99, 09/30/2004
binarytrees,gpp, ,16,762,0.616,1648,52, 09/30/2004
binarytrees,gpp,2,16,525,4.484,6984,38, 09/30/2004
binarytrees,groovy, ,16,503,-2,-2,38, 09/30/2004
binarytrees,gst, ,16,655,-2,-2,51, 09/30/2004
binarytrees,hipe, ,16,425,12.649,15388,28, 09/30/2004
binarytrees,icon, ,16,510,83.609,15860,45, 09/30/2004
binarytrees,ifc, ,16,810,-2,-2,73, 09/30/2004
binarytrees,iron,3,16,402,73.669,60600,28, 09/30/2004
binarytrees,java,2,16,587,6.736,23096,39, 09/30/2004
binarytrees,java14,2,16,587,5.916,20652,39, 09/30/2004
binarytrees,java5,2,16,587,6.784,23700,39, 09/30/2004
binarytrees,javaclient,2,16,587,6.928,21960,39, 09/30/2004
binarytrees,javascript, ,16,451,157.522,231512,32, 09/30/2004
binarytrees,javaxint,2,16,587,21.081,19892,39, 09/30/2004
binarytrees,lua,2,16,394,104.855,66628,37, 09/30/2004
binarytrees,lua,3,16,454,52.719,34912,41, 09/30/2004
binarytrees,luajit,2,16,394,98.070,70076,37, 09/30/2004
binarytrees,luajit,3,16,454,35.630,41664,41, 09/30/2004
binarytrees,mlton,2,16,514,2.620,41608,20, 09/30/2004
binarytrees,mzscheme, ,16,466,10.093,12240,36, 09/30/2004
binarytrees,neko, ,16,413,14.989,10064,0, 09/30/2004
binarytrees,nice, ,16,469,7.672,24084,29, 09/30/2004
binarytrees,ocaml,3,16,486,1.384,8992,24, 09/30/2004
binarytrees,ocaml,4,16,488,1.856,11760,24, 09/30/2004
binarytrees,ooc, ,16,739,12.025,17240,77, 09/30/2004
binarytrees,oz, ,16,468,23.401,32424,0, 09/30/2004
binarytrees,perl, ,16,475,243.619,37556,36, 09/30/2004
binarytrees,php, ,16,493,291.346,99596,40, 09/30/2004
binarytrees,php,2,16,477,193.584,99576,47, 09/30/2004
binarytrees,pike, ,16,504,78.037,16560,30, 09/30/2004
binarytrees,psyco,3,16,415,40.339,16696,30, 09/30/2004
binarytrees,python,3,16,402,93.822,15944,28, 09/30/2004
binarytrees,rebol, ,16,474,1787.868,78500,37, 09/30/2004
binarytrees,rhino, ,16,451,177.623,82424,32, 09/30/2004
binarytrees,ruby, ,16,457,330.221,147704,47, 09/30/2004
binarytrees,ruby,2,16,393,172.627,27832,36, 09/30/2004
binarytrees,sbcl,2,16,537,3.764,27112,39, 09/30/2004
binarytrees,scala, ,16,513,10.073,33908,25, 09/30/2004
binarytrees,scala,2,16,488,8.405,31996,23, 09/30/2004
binarytrees,scala,3,16,516,8.237,31608,30, 09/30/2004
binarytrees,se, ,16,630,4.052,6524,46, 09/30/2004
binarytrees,squeak, ,16,801,45.151,26628,3, 09/30/2004
binarytrees,swiprolog, ,16,759,-2,-2,45, 09/30/2004
binarytrees,tcl, ,16,524,144.897,30132,44, 09/30/2004
binarytrees,vw, ,16,762,8.685,34256,57, 09/30/2004
binarytrees,yarv, ,16,457,359.294,118440,47, 09/30/2004
binarytrees,yarv,2,16,393,77.953,28004,36, 09/30/2004
chameneos,bigforth, ,5000000,331,11.049,696,32, 09/30/2004
chameneos,chicken, ,5000000,462,-2,-2,44, 09/30/2004
chameneos,csharp, ,5000000,804,308.519,4260,72, 09/30/2004
chameneos,csharpaot, ,5000000,804,312.756,3896,72, 09/30/2004
chameneos,dlang, ,5000000,701,7.184,560,65, 09/30/2004
chameneos,erlang, ,5000000,554,8.445,4124,60, 09/30/2004
chameneos,fbasic,2,5000000,585,-1,-1,0, 09/30/2004
chameneos,fpascal, ,5000000,730,46.539,4140,1, 09/30/2004
chameneos,gcc, ,5000000,822,39.078,3900,82, 09/30/2004
chameneos,gcj, ,5000000,913,-2,-2,92, 09/30/2004
chameneos,gforth, ,5000000,347,10.073,4172,35, 09/30/2004
chameneos,ghc, ,5000000,528,4.432,1764,44, 09/30/2004
chameneos,ghc,2,5000000,456,4.544,1780,37, 09/30/2004
chameneos,ghc,3,5000000,632,4.664,1772,37, 09/30/2004
chameneos,gnat,2,5000000,795,-2,-2,107, 09/30/2004
chameneos,gpp, ,5000000,984,55.659,4252,99, 09/30/2004
chameneos,groovy, ,5000000,844,-2,-2,79, 09/30/2004
chameneos,gst, ,5000000,799,40.523,11720,94, 09/30/2004
chameneos,hipe, ,5000000,554,8.453,4124,60, 09/30/2004
chameneos,iron, ,5000000,640,-1,-1,73, 09/30/2004
chameneos,iron,2,5000000,537,-1,-1,51, 09/30/2004
chameneos,iron,3,5000000,339,20.733,89332,45, 09/30/2004
chameneos,iron,4,5000000,379,25.730,22424,52, 09/30/2004
chameneos,java, ,5000000,913,-2,-2,92, 09/30/2004
chameneos,java,2,5000000,807,66.952,12924,76, 09/30/2004
chameneos,java14, ,5000000,913,-2,-2,92, 09/30/2004
chameneos,java5, ,5000000,913,46.835,14284,92, 09/30/2004
chameneos,javaclient, ,5000000,913,-1,-1,92, 09/30/2004
chameneos,javaclient,2,5000000,807,65.652,23912,76, 09/30/2004
chameneos,javaxint, ,5000000,913,-1,-1,92, 09/30/2004
chameneos,javaxint,2,5000000,807,83.497,18884,76, 09/30/2004
chameneos,lua, ,5000000,496,26.554,11568,56, 09/30/2004
chameneos,luajit, ,5000000,496,6.920,11700,56, 09/30/2004
chameneos,mlton, ,5000000,483,26.382,11796,20, 09/30/2004
chameneos,mzscheme, ,5000000,462,275.133,14376,44, 09/30/2004
chameneos,ocaml, ,5000000,480,1.112,11756,41, 09/30/2004
chameneos,ocaml,3,5000000,543,59.260,11452,38, 09/30/2004
chameneos,oz, ,5000000,684,21.065,14560,0, 09/30/2004
chameneos,perl, ,5000000,343,145.205,14944,31, 09/30/2004
chameneos,pike, ,5000000,726,160.158,14180,69, 09/30/2004
chameneos,psyco,2,5000000,549,161.866,3576,50, 09/30/2004
chameneos,python, ,5000000,640,-1,-1,73, 09/30/2004
chameneos,python,2,5000000,537,311.683,2540,51, 09/30/2004
chameneos,python,3,5000000,339,35.746,2312,45, 09/30/2004
chameneos,python,4,5000000,379,43.383,2316,52, 09/30/2004
chameneos,ruby,2,5000000,372,-1,-1,42, 09/30/2004
chameneos,sbcl, ,5000000,693,33.990,55788,68, 09/30/2004
chameneos,scala, ,5000000,732,68.544,15472,62, 09/30/2004
chameneos,se,2,5000000,1155,14.965,452,180, 09/30/2004
chameneos,squeak, ,5000000,998,52.479,15360,6, 09/30/2004
chameneos,tcl, ,5000000,633,-2,-2,58, 09/30/2004
chameneos,vw, ,5000000,890,8.945,20364,103, 09/30/2004
chameneos,yarv,2,5000000,372,-2,-2,42, 09/30/2004
fannkuch,bigforth, ,11,364,24.138,696,29, 09/30/2004
fannkuch,chicken, ,11,670,199.924,2012,71, 09/30/2004
fannkuch,cint, ,11,612,-1,-1,62, 09/30/2004
fannkuch,clean, ,11,909,6.692,500,81, 09/30/2004
fannkuch,cmucl,2,11,608,-2,-2,48, 09/30/2004
fannkuch,csharp, ,11,533,18.929,5052,46, 09/30/2004
fannkuch,csharpaot, ,11,533,19.461,4468,46, 09/30/2004
fannkuch,dlang, ,11,482,6.008,576,41, 09/30/2004
fannkuch,erlang, ,11,578,462.049,4168,62, 09/30/2004
fannkuch,erlang,2,11,662,165.030,4168,62, 09/30/2004
fannkuch,fbasic,2,11,532,12.817,748,0, 09/30/2004
fannkuch,fpascal,3,11,650,7.320,136,90, 09/30/2004
fannkuch,g95, ,11,505,22.901,484,57, 09/30/2004
fannkuch,gambit, ,11,655,239.935,2956,65, 09/30/2004
fannkuch,gcc, ,11,612,5.984,388,62, 09/30/2004
fannkuch,gcj, ,11,527,6.660,15952,45, 09/30/2004
fannkuch,gforth, ,11,364,178.627,788,29, 09/30/2004
fannkuch,ghc, ,11,652,65.612,2800,42, 09/30/2004
fannkuch,ghc,2,11,999,18.197,1760,90, 09/30/2004
fannkuch,ghc,3,11,325,418.538,2796,23, 09/30/2004
fannkuch,gnat, ,11,730,9.925,452,90, 09/30/2004
fannkuch,gpp, ,11,735,9.745,832,85, 09/30/2004
fannkuch,gst,2,11,664,199.360,9628,67, 09/30/2004
fannkuch,hipe, ,11,578,164.038,4172,62, 09/30/2004
fannkuch,hipe,2,11,662,164.646,4172,62, 09/30/2004
fannkuch,ifc, ,11,505,-2,-2,57, 09/30/2004
fannkuch,iron, ,11,395,1620.545,22424,37, 09/30/2004
fannkuch,java, ,11,527,13.753,9720,45, 09/30/2004
fannkuch,java14, ,11,527,15.473,34516,45, 09/30/2004
fannkuch,java5, ,11,527,15.325,36192,45, 09/30/2004
fannkuch,javaclient, ,11,527,15.565,8816,45, 09/30/2004
fannkuch,javascript, ,11,466,1617.341,984,43, 09/30/2004
fannkuch,javaxint, ,11,527,299.099,7984,45, 09/30/2004
fannkuch,lua,3,11,453,495.787,840,40, 09/30/2004
fannkuch,luajit,3,11,453,66.848,944,40, 09/30/2004
fannkuch,mlton, ,11,590,17.729,7856,77, 09/30/2004
fannkuch,mzscheme, ,11,708,451.708,3636,72, 09/30/2004
fannkuch,neko, ,11,440,94.710,11164,0, 09/30/2004
fannkuch,nice, ,11,474,14.029,22204,43, 09/30/2004
fannkuch,ocaml, ,11,469,8.185,10568,27, 09/30/2004
fannkuch,ooc, ,11,563,6.700,5292,59, 09/30/2004
fannkuch,oz,2,11,497,720.065,4000,0, 09/30/2004
fannkuch,perl,2,11,308,896.304,1444,20, 09/30/2004
fannkuch,php, ,11,468,1149.480,5328,44, 09/30/2004
fannkuch,pike, ,11,476,545.534,3320,43, 09/30/2004
fannkuch,psyco, ,11,418,14.061,3068,54, 09/30/2004
fannkuch,python, ,11,395,640.448,2316,37, 09/30/2004
fannkuch,rebol, ,11,418,5889.144,6700,38, 09/30/2004
fannkuch,regina, ,11,353,-2,-2,47, 09/30/2004
fannkuch,rhino, ,11,466,1176.930,12804,43, 09/30/2004
fannkuch,ruby, ,11,310,1834.071,1840,32, 09/30/2004
fannkuch,sbcl,2,11,608,7.372,37244,48, 09/30/2004
fannkuch,scala, ,11,437,316.476,17164,25, 09/30/2004
fannkuch,scala,2,11,457,14.625,14020,45, 09/30/2004
fannkuch,se, ,11,757,8.221,48872,140, 09/30/2004
fannkuch,squeak, ,11,942,545.326,15336,2, 09/30/2004
fannkuch,swiprolog, ,11,731,-2,-2,58, 09/30/2004
fannkuch,tcl,2,11,516,1510.010,1404,60, 09/30/2004
fannkuch,vw, ,11,784,84.053,56556,72, 09/30/2004
fannkuch,yarv, ,11,310,-2,-2,32, 09/30/2004
fasta,bigforth, ,25000000,684,2782.366,712,50, 09/30/2004
fasta,bigforth,2,25000000,790,131.296,716,62, 09/30/2004
fasta,chicken, ,25000000,1037,-2,-2,76, 09/30/2004
fasta,chicken,2,25000000,1177,498.035,2236,94, 09/30/2004
fasta,cint, ,25000000,1167,-1,-1,102, 09/30/2004
fasta,clean, ,25000000,1409,28.594,2812,135, 09/30/2004
fasta,cmucl, ,25000000,1403,-2,-2,113, 09/30/2004
fasta,csharp,2,25000000,1164,48.223,4596,106, 09/30/2004
fasta,csharpaot,2,25000000,1164,38.802,4116,106, 09/30/2004
fasta,dlang,2,25000000,1120,18.265,684,101, 09/30/2004
fasta,erlang, ,25000000,1023,390.924,4128,60, 09/30/2004
fasta,fbasic, ,25000000,1020,28.398,872,0, 09/30/2004
fasta,fpascal,2,25000000,1178,26.354,408,30, 09/30/2004
fasta,g95, ,25000000,1139,102.490,484,132, 09/30/2004
fasta,gcc, ,25000000,1169,23.565,544,102, 09/30/2004
fasta,gcj,2,25000000,1224,28.182,15976,107, 09/30/2004
fasta,gforth, ,25000000,654,230.842,956,47, 09/30/2004
fasta,ghc, ,25000000,870,-2,-2,45, 09/30/2004
fasta,ghc,3,25000000,1390,40.967,1820,85, 09/30/2004
fasta,gnat, ,25000000,1330,65.528,440,118, 09/30/2004
fasta,gpp,4,25000000,1232,18.769,1812,105, 09/30/2004
fasta,groovy, ,25000000,1057,-2,-2,101, 09/30/2004
fasta,gst, ,25000000,1300,-2,-2,113, 09/30/2004
fasta,hipe, ,25000000,1023,392.929,4128,60, 09/30/2004
fasta,icon, ,25000000,855,877.531,1568,87, 09/30/2004
fasta,ifc, ,25000000,1139,-2,-2,132, 09/30/2004
fasta,iron, ,25000000,861,-1,-1,76, 09/30/2004
fasta,iron,2,25000000,669,1901.179,135120,36, 09/30/2004
fasta,java, ,25000000,,-2,-2,, 09/30/2004
fasta,java,2,25000000,1224,23.725,122628,107, 09/30/2004
fasta,java14,2,25000000,1224,24.014,122784,107, 09/30/2004
fasta,java5,2,25000000,1224,24.086,124804,107, 09/30/2004
fasta,javaclient,2,25000000,1224,29.698,122624,107, 09/30/2004
fasta,javascript, ,25000000,775,1779.527,257096,59, 09/30/2004
fasta,javaxint,2,25000000,1224,185.980,127656,107, 09/30/2004
fasta,lua,2,25000000,977,210.517,121448,77, 09/30/2004
fasta,luajit,2,25000000,977,67.608,121880,77, 09/30/2004
fasta,mlton, ,25000000,1307,25.114,123892,60, 09/30/2004
fasta,mzscheme, ,25000000,1037,286.602,485940,76, 09/30/2004
fasta,nice, ,25000000,1002,-2,-2,79, 09/30/2004
fasta,ocaml,2,25000000,968,27.998,404412,60, 09/30/2004
fasta,ooc, ,25000000,1144,37.666,148668,115, 09/30/2004
fasta,oz, ,25000000,1159,957.864,157408,0, 09/30/2004
fasta,perl,2,25000000,875,1260.987,1820,80, 09/30/2004
fasta,php,2,25000000,1013,1849.240,5452,79, 09/30/2004
fasta,pike, ,25000000,955,796.666,3360,88, 09/30/2004
fasta,psyco,3,25000000,897,162.110,3296,88, 09/30/2004
fasta,python, ,25000000,861,703.728,167004,76, 09/30/2004
fasta,python,2,25000000,669,910.209,2496,36, 09/30/2004
fasta,rebol, ,25000000,1003,-1,-1,67, 09/30/2004
fasta,regina, ,25000000,943,-2,-2,69, 09/30/2004
fasta,regina,2,25000000,952,-2,-2,67, 09/30/2004
fasta,rhino, ,25000000,775,-2,-2,59, 09/30/2004
fasta,ruby, ,25000000,728,4150.383,238204,68, 09/30/2004
fasta,sbcl, ,25000000,1403,41.187,186152,113, 09/30/2004
fasta,scala, ,25000000,1191,23.545,13644,102, 09/30/2004
fasta,se, ,25000000,1107,22.077,181376,145, 09/30/2004
fasta,smlnj, ,25000000,1271,43.315,182212,59, 09/30/2004
fasta,swiprolog, ,25000000,1353,1909.127,181116,69, 09/30/2004
fasta,tcl, ,25000000,896,1105.573,50240,52, 09/30/2004
fasta,vw, ,25000000,1515,101.866,20520,153, 09/30/2004
fasta,yarv, ,25000000,728,1053.734,189104,68, 09/30/2004
hello,bigforth, ,200,32,1.348,1784,1, 09/30/2004
hello,chicken, ,200,70,1.992,2660,2, 09/30/2004
hello,cint, ,200,83,2.032,2844,4, 09/30/2004
hello,clean, ,200,53,0.716,1548,3, 09/30/2004
hello,cmucl, ,200,52,-2,-2,1, 09/30/2004
hello,csharp, ,200,107,21.369,5804,4, 09/30/2004
hello,csharpaot, ,200,107,14.497,5304,4, 09/30/2004
hello,dlang, ,200,73,0.728,1588,4, 09/30/2004
hello,erlang, ,200,87,36.082,5952,3, 09/30/2004
hello,fbasic, ,200,29,0.924,1804,0, 09/30/2004
hello,fpascal, ,200,56,0.344,1388,4, 09/30/2004
hello,g95, ,200,67,0.616,1468,4, 09/30/2004
hello,gcc, ,200,83,0.472,1524,4, 09/30/2004
hello,gcj, ,200,96,33.094,16936,3, 09/30/2004
hello,gforth, ,200,32,2.720,1904,1, 09/30/2004
hello,ghc, ,200,39,0.976,1784,1, 09/30/2004
hello,gnat, ,200,84,0.576,1556,5, 09/30/2004
hello,gpp, ,200,92,1.052,1912,5, 09/30/2004
hello,groovy, ,200,31,-2,-2,1, 09/30/2004
hello,gst, ,200,46,15.849,6680,1, 09/30/2004
hello,hipe, ,200,87,36.058,7812,3, 09/30/2004
hello,ibmjava, ,200,96,-2,-2,3, 09/30/2004
hello,icon, ,200,55,3.760,3232,3, 09/30/2004
hello,ifc, ,200,67,-2,-2,4, 09/30/2004
hello,iron, ,200,29,531.473,21844,1, 09/30/2004
hello,java, ,200,96,39.614,9872,3, 09/30/2004
hello,java14, ,200,96,37.286,9532,3, 09/30/2004
hello,java5, ,200,96,43.551,11248,3, 09/30/2004
hello,javaclient, ,200,96,37.106,9448,3, 09/30/2004
hello,javascript, ,200,31,0.876,1992,1, 09/30/2004
hello,javaxint, ,200,96,34.074,9088,3, 09/30/2004
hello,lua, ,200,35,1.092,1856,1, 09/30/2004
hello,luajit, ,200,35,1.964,2000,1, 09/30/2004
hello,mlton, ,200,39,0.768,1540,1, 09/30/2004
hello,mzscheme, ,200,60,7.232,4124,1, 09/30/2004
hello,neko, ,200,34,1.872,2248,0, 09/30/2004
hello,nice, ,200,59,58.656,11104,1, 09/30/2004
hello,ocaml, ,200,37,0.692,1564,1, 09/30/2004
hello,occam, ,200,71,2.432,3604,0, 09/30/2004
hello,ooc, ,200,74,2.808,2632,1, 09/30/2004
hello,oz, ,200,92,13.785,3972,0, 09/30/2004
hello,perl, ,200,32,1.516,2320,1, 09/30/2004
hello,petitnasm, ,200,41,5.680,5000,1, 09/30/2004
hello,php, ,200,52,14.329,6372,3, 09/30/2004
hello,pike, ,200,63,25.362,4452,1, 09/30/2004
hello,psyco, ,200,50,8.597,4120,3, 09/30/2004
hello,python, ,200,29,6.392,3316,1, 09/30/2004
hello,rebol, ,200,130,7.336,3840,3, 09/30/2004
hello,regina,2,200,27,-2,-2,1, 09/30/2004
hello,rhino, ,200,31,132.416,13176,1, 09/30/2004
hello,ruby, ,200,28,2.412,2596,1, 09/30/2004
hello,sbcl, ,200,52,5.972,8400,1, 09/30/2004
hello,scala, ,200,73,95.942,14800,2, 09/30/2004
hello,se, ,200,101,0.516,1504,10, 09/30/2004
hello,smlnj, ,200,163,9.677,4028,7, 09/30/2004
hello,squeak, ,200,129,137.589,16464,4, 09/30/2004
hello,stalin, ,200,43,0.540,1524,1, 09/30/2004
hello,swiprolog, ,200,73,4.288,3292,2, 09/30/2004
hello,tcl, ,200,28,2.248,2512,1, 09/30/2004
hello,vb, ,200,92,-2,-2,0, 09/30/2004
hello,vw, ,200,84,43.283,21484,4, 09/30/2004
hello,yarv, ,200,28,3.624,3200,1, 09/30/2004
knucleotide,bigforth,2,1000000,811,-2,-2,74, 09/30/2004
knucleotide,chicken, ,1000000,1737,131.424,34080,4, 09/30/2004
knucleotide,cint, ,1000000,1157,-2,-2,121, 09/30/2004
knucleotide,clean, ,1000000,1495,13.801,66204,87, 09/30/2004
knucleotide,cmucl, ,1000000,834,-2,-2,47, 09/30/2004
knucleotide,csharp, ,1000000,998,22.957,70760,78, 09/30/2004
knucleotide,csharpaot, ,1000000,998,23.077,70484,78, 09/30/2004
knucleotide,dlang,2,1000000,825,9.789,238320,69, 09/30/2004
